46, 1001
Suborbital Science Data for Atmospheric Composition
NASA Langley Research Center
Merged Flight#20240626, on the P3B platform. Data is merged to 1.000000 seconds. This merge was created on the Custom Data Merging tool.
SARP
1,1
2024,06,26, 2025, 7, 9
0
Time_Start, seconds, start time of the merge period
13
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999
Time_Stop, seconds, stop time of the merge period
Day_Of_Year_BENNETT,  day,  None, calendar day beginning January 1 {dataID = SARP-METNAV}
Latitude_BENNETT,  deg,  Platform_Latitude_InSitu_None {dataID = SARP-METNAV}
Longitude_BENNETT,  deg,  Platform_Longitude_InSitu_None {dataID = SARP-METNAV}
Pressure_Altitude_BENNETT,  ft,  Platform_AltitudePressure_InSitu_None {dataID = SARP-METNAV}
Static_Air_Temp_BENNETT,  degrees Celcius,  Met_StaticAirTemperature_InSitu_None {dataID = SARP-METNAV}
Static_Pressure_BENNETT,  hPa,  Met_StaticPressure_InSitu_None {dataID = SARP-METNAV}
Solar_Zenith_Angle_BENNETT,  deg,  Met_SolarZenithAngle_InSitu_None {dataID = SARP-METNAV}
Org_Ave_IsoK_STP_ZIEMBA,  Organic_micrograms_per_standard_cubic_meter,  AerComp_OrganicAerosol_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
SO4_Ave_IsoK_STP_ZIEMBA,  Sulfate_micrograms_per_standard_cubic_meter,  AerComp_Sulfate_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
NO3_Ave_IsoK_STP_ZIEMBA,  Nitrate_micrograms_per_standard_cubic_meter,  AerComp_Nitrate_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
NH4_Ave_IsoK_STP_ZIEMBA,  Ammonium_micrograms_per_standard_cubic_meter,  AerComp_Ammonium_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
Chl_Ave_IsoK_STP_ZIEMBA,  Chloride_micrograms_per_standard_cubic_meter,  AerComp_Chloride_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
1
SPECIAL COMMENTS : See original files(listed in ASSOCIATED DATA) for special comments
18
PI_CONTACT_INFO: gao.chen@nasa.gov, michael.shook@nasa.gov, ali.a.aknan@nasa.gov
PLATFORM: P3B_AIRCRAFT
LOCATION: Included in data records
ASSOCIATED_DATA: See following PI data: BENNETT.RYAN, ZIEMBA.LUKE
INSTRUMENT_INFO: Please see PI data files for instrument information.
DATA_INFO: Please see PI data files for: (1) ULOD/LLOD, (2) DATA_FLAG information (DATA_FLAG=-66666 indicates that there are multiple data flag values in the reported interval), and (3) when using merged ratio variables (merge algorithm may not be appropriate when range of variation is large). Longitude is reported as (0, 360) degrees.
UNCERTAINTY: Please see PI data files for uncertainty information.
ULOD_FLAG: -777777
ULOD_VALUE: N/A
LLOD_FLAG: -888888
LLOD_VALUE: N/A
DM_CONTACT_INFO: gao.chen@nasa.gov, michael.shook@nasa.gov, ali.a.aknan@nasa.gov
PROJECT_INFO: SARP
STIPULATIONS_ON_USE: N/A
OTHER_COMMENTS: This merge was created using the SSD-AC online merge tool. Data merge methods are described here: https://www-air.larc.nasa.gov/missions/etc/onlinemergedoc.pdf. For detailed information on any data shown here, please see the associated PI files.
REVISION: RA
RA: File generated using LaRC's online merge tool on 2025-07-09 at 18:04:53
Time_Start, Time_Stop, Day_Of_Year_BENNETT, Latitude_BENNETT, Longitude_BENNETT, Pressure_Altitude_BENNETT, Static_Air_Temp_BENNETT, Static_Pressure_BENNETT, Solar_Zenith_Angle_BENNETT, Org_Ave_IsoK_STP_ZIEMBA, SO4_Ave_IsoK_STP_ZIEMBA, NO3_Ave_IsoK_STP_ZIEMBA, NH4_Ave_IsoK_STP_ZIEMBA, Chl_Ave_IsoK_STP_ZIEMBA
58128,58129,178.0000,37.984211,-75.431457,26027.0,-21.3700,359.5000,19.1000,0.40765,0.14300,0.12400,0.21800,-0.020000
58129,58130,178.0000,37.982861,-75.432091,26027.0,-21.4100,359.4000,19.1000,0.40765,0.14300,0.12400,0.21800,-0.020000
58130,58131,178.0000,37.981514,-75.432724,26027.0,-21.3800,359.4000,19.1000,0.40765,0.14300,0.12400,0.21800,-0.020000
58131,58132,178.0000,37.980164,-75.433350,26027.0,-21.2800,359.4000,19.1000,0.40765,0.14300,0.12400,0.21800,-0.020000
58132,58133,178.0000,37.978817,-75.433975,26027.0,-21.2700,359.5000,19.1000,0.40765,0.14300,0.12400,0.21800,-0.020000
58133,58134,178.0000,37.977467,-75.434593,26028.0,-21.3000,359.4000,19.1000,0.40765,0.14300,0.12400,0.21800,-0.020000
58134,58135,178.0000,37.976116,-75.435219,26031.0,-21.2800,359.4000,19.1000,0.40765,0.14300,0.12400,0.21800,-0.020000
58135,58136,178.0000,37.974766,-75.435844,26031.0,-21.3500,359.4000,19.1000,0.40765,0.14300,0.12400,0.21800,-0.020000
58136,58137,178.0000,37.973415,-75.436470,26031.0,-21.3300,359.4000,19.0000,0.40765,0.14300,0.12400,0.21800,-0.020000
58137,58138,178.0000,37.972065,-75.437096,26031.0,-21.3400,359.3000,19.0000,0.40765,0.14300,0.12400,0.21800,-0.020000
58138,58139,178.0000,37.970715,-75.437714,26031.0,-21.3600,359.5000,19.0000,0.40765,0.14300,0.12400,0.21800,-0.020000
58139,58140,178.0000,37.969364,-75.438339,26032.0,-21.3900,359.5000,19.0000,0.40765,0.14300,0.12400,0.21800,-0.020000
58140,58141,178.0000,37.968014,-75.438965,26032.0,-21.3500,359.4000,19.0000,0.40765,0.14300,0.12400,0.21800,-0.020000
58141,58142,178.0000,37.966663,-75.439590,26032.0,-21.4000,359.4000,19.0000,0.40765,0.14300,0.12400,0.21800,-0.020000
58142,58143,178.0000,37.965313,-75.440224,26032.0,-21.4000,359.4000,19.0000,0.42820,0.11700,0.11862,0.17586,-0.0011714
58143,58144,178.0000,37.963963,-75.440849,26032.0,-21.4100,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58144,58145,178.0000,37.962616,-75.441483,26030.0,-21.4000,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58145,58146,178.0000,37.961269,-75.442108,26030.0,-21.3800,359.4000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58146,58147,178.0000,37.959919,-75.442741,26030.0,-21.3300,359.4000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58147,58148,178.0000,37.958572,-75.443375,26030.0,-21.3400,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58148,58149,178.0000,37.957226,-75.444008,26030.0,-21.3600,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58149,58150,178.0000,37.955879,-75.444649,26032.0,-21.3800,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58150,58151,178.0000,37.954533,-75.445290,26032.0,-21.2800,359.7000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58151,58152,178.0000,37.953186,-75.445931,26032.0,-21.2900,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58152,58153,178.0000,37.951839,-75.446579,26032.0,-21.2900,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58153,58154,178.0000,37.950497,-75.447227,26032.0,-21.2600,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58154,58155,178.0000,37.949150,-75.447876,26026.0,-21.2500,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58155,58156,178.0000,37.947807,-75.448525,26021.0,-21.2500,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58156,58157,178.0000,37.946464,-75.449181,26021.0,-21.2400,359.6000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58157,58158,178.0000,37.945126,-75.449837,26021.0,-21.1900,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58158,58159,178.0000,37.943787,-75.450501,26021.0,-21.2700,359.6000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58159,58160,178.0000,37.942448,-75.451164,26021.0,-21.1600,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58160,58161,178.0000,37.941109,-75.451828,26028.0,-21.2100,359.4000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58161,58162,178.0000,37.939774,-75.452492,26028.0,-21.3200,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58162,58163,178.0000,37.938438,-75.453163,26028.0,-21.2700,359.6000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58163,58164,178.0000,37.937103,-75.453842,26028.0,-21.2600,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58164,58165,178.0000,37.935768,-75.454514,26028.0,-21.2600,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58165,58166,178.0000,37.934433,-75.455193,26018.0,-21.2800,359.5000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58166,58167,178.0000,37.933102,-75.455879,26018.0,-21.2800,359.4000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58167,58168,178.0000,37.931767,-75.456558,26018.0,-21.3200,359.6000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58168,58169,178.0000,37.930439,-75.457245,26018.0,-21.2900,359.4000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58169,58170,178.0000,37.929108,-75.457939,26018.0,-21.3000,359.3000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58170,58171,178.0000,37.927780,-75.458626,26018.0,-21.3300,359.4000,19.0000,0.43057,0.11400,0.11800,0.17100,0.0010000
58171,58172,178.0000,37.926453,-75.459320,26018.0,-21.3400,359.4000,18.9000,0.43057,0.11400,0.11800,0.17100,0.0010000
58172,58173,178.0000,37.925121,-75.460014,26018.0,-21.4000,359.5000,18.9000,0.44806,0.15240,0.13720,0.098200,-0.011800
58173,58174,178.0000,37.923798,-75.460716,26018.0,-21.4200,359.4000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58174,58175,178.0000,37.922470,-75.461418,26018.0,-21.3900,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58175,58176,178.0000,37.921146,-75.462120,26018.0,-21.4100,359.4000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58176,58177,178.0000,37.919823,-75.462822,26027.0,-21.4500,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58177,58178,178.0000,37.918499,-75.463532,26027.0,-21.4600,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58178,58179,178.0000,37.917175,-75.464241,26027.0,-21.4500,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58179,58180,178.0000,37.915855,-75.464951,26027.0,-21.4400,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58180,58181,178.0000,37.914535,-75.465660,26027.0,-21.4300,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58181,58182,178.0000,37.913212,-75.466377,26019.0,-21.4300,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58182,58183,178.0000,37.911892,-75.467094,26019.0,-21.5200,359.4000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58183,58184,178.0000,37.910572,-75.467812,26019.0,-21.5600,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58184,58185,178.0000,37.909256,-75.468529,26019.0,-21.5100,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58185,58186,178.0000,37.907936,-75.469246,26019.0,-21.5000,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58186,58187,178.0000,37.906620,-75.469971,26015.0,-21.4800,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58187,58188,178.0000,37.905304,-75.470688,26015.0,-21.4600,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58188,58189,178.0000,37.903988,-75.471413,26015.0,-21.5200,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58189,58190,178.0000,37.902668,-75.472138,26015.0,-21.4600,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58190,58191,178.0000,37.901352,-75.472862,26015.0,-21.4500,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58191,58192,178.0000,37.900036,-75.473587,26025.0,-21.5100,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58192,58193,178.0000,37.898720,-75.474312,26025.0,-21.5100,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58193,58194,178.0000,37.897407,-75.475037,26025.0,-21.5100,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58194,58195,178.0000,37.896091,-75.475761,26025.0,-21.5100,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58195,58196,178.0000,37.894779,-75.476494,26025.0,-21.5100,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58196,58197,178.0000,37.893463,-75.477219,26025.0,-21.5600,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58197,58198,178.0000,37.892151,-75.477951,26022.0,-21.5700,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58198,58199,178.0000,37.890839,-75.478684,26022.0,-21.5300,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58199,58200,178.0000,37.889523,-75.479416,26022.0,-21.5400,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58200,58201,178.0000,37.888210,-75.480141,26022.0,-21.5500,359.5000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58201,58202,178.0000,37.886894,-75.480873,26022.0,-21.5500,359.6000,18.9000,0.45243,0.16200,0.14200,0.080000,-0.015000
58202,58203,178.0000,37.885582,-75.481606,26025.0,-21.6100,359.5000,18.9000,0.32950,0.16130,0.11120,0.23540,-0.0080000
58203,58204,178.0000,37.884266,-75.482338,26025.0,-21.6200,359.4000,18.9000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58204,58205,178.0000,37.882954,-75.483063,26025.0,-21.6600,359.5000,18.9000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58205,58206,178.0000,37.881641,-75.483795,26025.0,-21.6800,359.5000,18.9000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58206,58207,178.0000,37.880329,-75.484520,26025.0,-21.6800,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58207,58208,178.0000,37.879013,-75.485252,26028.0,-21.7100,359.4000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58208,58209,178.0000,37.878029,-75.485802,26028.0,-21.6900,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58209,58210,178.0000,37.876388,-75.486702,26028.0,-21.7600,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58210,58211,178.0000,37.875404,-75.487251,26028.0,-21.7600,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58211,58212,178.0000,37.873760,-75.488159,26028.0,-21.7400,359.4000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58212,58213,178.0000,37.872444,-75.488884,26023.0,-21.7000,359.4000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58213,58214,178.0000,37.871132,-75.489609,26023.0,-21.6800,359.4000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58214,58215,178.0000,37.869816,-75.490326,26023.0,-21.7800,359.4000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58215,58216,178.0000,37.868500,-75.491051,26023.0,-21.7200,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58216,58217,178.0000,37.867180,-75.491768,26023.0,-21.7500,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58217,58218,178.0000,37.865864,-75.492485,26023.0,-21.7500,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58218,58219,178.0000,37.864544,-75.493202,26024.0,-21.7100,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58219,58220,178.0000,37.863224,-75.493919,26024.0,-21.7900,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58220,58221,178.0000,37.861908,-75.494629,26024.0,-21.8500,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58221,58222,178.0000,37.860588,-75.495346,26024.0,-21.7700,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58222,58223,178.0000,37.859268,-75.496056,26024.0,-21.7800,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58223,58224,178.0000,37.857945,-75.496765,26027.0,-21.7700,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58224,58225,178.0000,37.856625,-75.497475,26027.0,-21.8300,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58225,58226,178.0000,37.855301,-75.498184,26027.0,-21.8100,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58226,58227,178.0000,37.853981,-75.498886,26027.0,-21.8500,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58227,58228,178.0000,37.852657,-75.499588,26027.0,-21.8100,359.5000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58228,58229,178.0000,37.851334,-75.500290,26025.0,-21.8500,359.3000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58229,58230,178.0000,37.850010,-75.500992,26025.0,-21.8000,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58230,58231,178.0000,37.848686,-75.501694,26025.0,-21.8500,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58231,58232,178.0000,37.847359,-75.502396,26025.0,-21.8600,359.6000,18.8000,0.27682,0.16100,0.098000,0.30200,-0.0050000
58232,58233,178.0000,37.846367,-75.502914,26025.0,-21.9000,359.4000,18.8000,0.18288,0.18260,0.068600,0.28880,0.0046000
58233,58234,178.0000,37.844707,-75.503792,26021.0,-21.8400,359.6000,18.8000,0.12026,0.19700,0.049000,0.28000,0.011000
58234,58235,178.0000,37.843380,-75.504479,26021.0,-21.8500,359.6000,18.8000,0.12026,0.19700,0.049000,0.28000,0.011000
58235,58236,178.0000,37.842384,-75.505005,26021.0,-21.8500,359.6000,18.8000,0.12026,0.19700,0.049000,0.28000,0.011000
58236,58237,178.0000,37.840725,-75.505867,26021.0,-21.9100,359.5000,18.8000,0.12026,0.19700,0.049000,0.28000,0.011000
58237,58238,178.0000,37.839397,-75.506561,26021.0,-21.8700,359.6000,18.8000,0.12026,0.19700,0.049000,0.28000,0.011000
58238,58239,178.0000,37.838070,-75.507256,26021.0,-21.9000,359.7000,18.8000,0.12026,0.19700,0.049000,0.28000,0.011000
58239,58240,178.0000,37.836746,-75.507942,26009.0,-21.9000,359.8000,18.8000,0.12026,0.19700,0.049000,0.28000,0.011000
58240,58241,178.0000,37.835419,-75.508629,26009.0,-21.9100,359.6000,18.8000,0.12026,0.19700,0.049000,0.28000,0.011000
58241,58242,178.0000,37.834087,-75.509323,26009.0,-21.9100,359.7000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58242,58243,178.0000,37.832760,-75.510010,26009.0,-21.9000,359.7000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58243,58244,178.0000,37.831432,-75.510696,26009.0,-21.8900,359.7000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58244,58245,178.0000,37.830105,-75.511375,26019.0,-21.8600,359.6000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58245,58246,178.0000,37.828773,-75.512062,26019.0,-21.9800,359.6000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58246,58247,178.0000,37.827446,-75.512749,26019.0,-21.9100,359.5000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58247,58248,178.0000,37.826118,-75.513428,26019.0,-21.9200,359.7000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58248,58249,178.0000,37.824787,-75.514107,26019.0,-21.9100,359.6000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58249,58250,178.0000,37.823460,-75.514793,26018.0,-21.9000,359.7000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58250,58251,178.0000,37.822128,-75.515472,26018.0,-21.9800,359.7000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58251,58252,178.0000,37.820801,-75.516151,26018.0,-21.9800,359.5000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58252,58253,178.0000,37.819805,-75.516663,26018.0,-21.9800,359.4000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58253,58254,178.0000,37.818142,-75.517510,26018.0,-21.9800,359.7000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58254,58255,178.0000,37.816814,-75.518188,26018.0,-21.9700,359.5000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58255,58256,178.0000,37.815487,-75.518867,26018.0,-22.0300,359.7000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58256,58257,178.0000,37.814156,-75.519547,26018.0,-22.0200,359.6000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58257,58258,178.0000,37.812828,-75.520225,26018.0,-22.0200,359.4000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58258,58259,178.0000,37.811501,-75.520905,26018.0,-21.9500,359.5000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58259,58260,178.0000,37.810169,-75.521576,26018.0,-22.0300,359.4000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58260,58261,178.0000,37.808842,-75.522255,26023.0,-22.0300,359.6000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58261,58262,178.0000,37.807510,-75.522926,26023.0,-22.0700,359.6000,18.7000,0.12026,0.19700,0.049000,0.28000,0.011000
58262,58263,178.0000,37.806183,-75.523605,26023.0,-21.9700,359.5000,18.7000,0.21859,0.14900,0.058500,0.20200,0.015000
58263,58264,178.0000,37.804855,-75.524284,26023.0,-22.0000,359.5000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58264,58265,178.0000,37.803524,-75.524956,26023.0,-21.9600,359.5000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58265,58266,178.0000,37.802197,-75.525635,26027.0,-22.0500,359.5000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58266,58267,178.0000,37.800869,-75.526314,26027.0,-22.0500,359.4000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58267,58268,178.0000,37.799538,-75.526985,26027.0,-22.0500,359.4000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58268,58269,178.0000,37.798214,-75.527664,26027.0,-22.0500,359.6000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58269,58270,178.0000,37.796886,-75.528343,26027.0,-22.0700,359.5000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58270,58271,178.0000,37.795559,-75.529022,26025.0,-22.0600,359.6000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58271,58272,178.0000,37.794228,-75.529701,26025.0,-22.0500,359.5000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58272,58273,178.0000,37.792900,-75.530380,26025.0,-22.0300,359.6000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58273,58274,178.0000,37.791904,-75.530891,26025.0,-22.0000,359.4000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58274,58275,178.0000,37.790249,-75.531738,26025.0,-22.0400,359.6000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58275,58276,178.0000,37.788921,-75.532417,26023.0,-22.0800,359.6000,18.7000,0.31693,0.10100,0.068000,0.12400,0.019000
58276,58277,178.0000,37.787598,-75.533096,26023.0,-22.0800,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58277,58278,178.0000,37.786270,-75.533783,26023.0,-22.0200,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58278,58279,178.0000,37.784946,-75.534462,26023.0,-22.0100,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58279,58280,178.0000,37.783623,-75.535149,26023.0,-22.0500,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58280,58281,178.0000,37.782299,-75.535835,26023.0,-22.0400,359.3000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58281,58282,178.0000,37.780975,-75.536514,26021.0,-22.0800,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58282,58283,178.0000,37.779652,-75.537201,26021.0,-22.0700,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58283,58284,178.0000,37.778328,-75.537888,26021.0,-22.1100,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58284,58285,178.0000,37.777004,-75.538574,26021.0,-22.0800,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58285,58286,178.0000,37.775684,-75.539269,26021.0,-22.0800,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58286,58287,178.0000,37.774693,-75.539780,26026.0,-22.0600,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58287,58288,178.0000,37.773041,-75.540642,26026.0,-22.1100,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58288,58289,178.0000,37.771717,-75.541336,26026.0,-22.0300,359.6000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58289,58290,178.0000,37.770397,-75.542023,26026.0,-22.1200,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58290,58291,178.0000,37.769077,-75.542717,26026.0,-22.0600,359.5000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58291,58292,178.0000,37.767757,-75.543404,26024.0,-22.0300,359.6000,18.6000,0.31693,0.10100,0.068000,0.12400,0.019000
58292,58293,178.0000,37.766434,-75.544098,26024.0,-22.1300,359.5000,18.6000,0.34261,0.12144,0.088842,0.13963,0.013389
58293,58294,178.0000,37.765114,-75.544792,26024.0,-22.1200,359.6000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
58294,58295,178.0000,37.763794,-75.545486,26024.0,-22.1000,359.4000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
58295,58296,178.0000,37.762474,-75.546181,26024.0,-22.1400,359.7000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
58296,58297,178.0000,37.761154,-75.546875,26019.0,-22.1400,359.6000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
58297,58298,178.0000,37.760166,-75.547394,26019.0,-22.1400,359.5000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
58298,58299,178.0000,37.758850,-75.548096,26019.0,-22.0900,359.7000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
58299,58300,178.0000,37.757534,-75.548790,26019.0,-22.1600,359.6000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
58300,58301,178.0000,37.756214,-75.549492,26019.0,-22.2000,359.5000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
58301,58302,178.0000,37.754570,-75.550362,26019.0,-22.1100,359.5000,18.6000,0.38100,0.15200,0.12000,0.16300,0.0050000
